Distance (miles),Property URL 1,Property URL 2,Property 1 - Bedrooms,Property 1 - Bathrooms,Property 1 - Type,Property 1 - Rent (USD),Property 2 - Bedrooms,Property 2 - Bathrooms,Property 2 - Type,Property 2 - Rent (USD)
5.159981811,https://www.zillow.com/homedetails/3708-River-Watch-Pkwy-Augusta-GA-30907/14212934_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,3,2,Single Family,1500,2,3,Single Family,1300
5.164124491,https://www.zillow.com/homedetails/1530-Whitney-St-A-Augusta-GA-30904/2072820864_zpid/,https://www.zillow.com/homedetails/1205-Norman-St-North-Augusta-SC-29841/52169240_zpid/,2,1,Townhouse,900,3,2,Single Family,1445
5.175113553,https://www.zillow.com/homedetails/1240-Holden-Dr-Augusta-GA-30904/2113440238_zpid/,https://www.zillow.com/homedetails/34-Innisbrook-Dr-Augusta-GA-30907/14938673_zpid/,2,1,Townhouse,1195,2,2,Townhouse,1350
5.212625423,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/2085-Heckle-St-Augusta-GA-30904/14947333_zpid/,3,2,Townhouse,1395,3,1,Single Family,1235
5.215936335,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,https://www.zillow.com/homedetails/39-Tiburon-Trl-Augusta-GA-30907/14935771_zpid/,2,1,Single Family,950,2,2,Townhouse,1225
5.251861844,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/39-Tiburon-Trl-Augusta-GA-30907/14935771_zpid/,2,2,Single Family,1000,2,2,Townhouse,1225
5.273744998,https://www.zillow.com/homedetails/1205-Norman-St-North-Augusta-SC-29841/52169240_zpid/,https://www.zillow.com/homedetails/1704-Johns-Rd-Augusta-GA-30904/353210807_zpid/,3,2,Single Family,1445,2,1,Single Family,1199
5.306726495,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,3,2,Townhouse,1395,2,2,Single Family,1350
5.325096491,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/39-Tiburon-Trl-Augusta-GA-30907/14935771_zpid/,2,2,Townhouse,1220,2,2,Townhouse,1225
5.347383859,https://www.zillow.com/homedetails/2085-Heckle-St-Augusta-GA-30904/14947333_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,3,1,Single Family,1235,2,2,Single Family,1350
5.375111514,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/2036-Ellis-St-Augusta-GA-30904/14946655_zpid/,3,2,Townhouse,1395,3,2,Single Family,1300
5.391421362,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,3,2,Single Family,1500,2,2,Single Family,1350
5.394292819,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,https://www.zillow.com/homedetails/3708-River-Watch-Pkwy-Augusta-GA-30907/14212934_zpid/,2,2,Single Family,1350,3,2,Single Family,1500
5.414063649,https://www.zillow.com/homedetails/2029-Summer-Valley-Way-Augusta-GA-30909/81510625_zpid/,https://www.zillow.com/homedetails/608-Carolina-Springs-Rd-North-Augusta-SC-29841/52169539_zpid/,2,2,Townhouse,1250,2,1,Single Family,935
5.418657315,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/2032-Edgar-St-Augusta-GA-30904/14942952_zpid/,3,2,Townhouse,1395,2,1,Single Family,900
5.440963941,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,https://www.zillow.com/homedetails/39-Tiburon-Trl-Augusta-GA-30907/14935771_zpid/,2,1,Single Family,1295,2,2,Townhouse,1225
5.441216967,https://www.zillow.com/homedetails/1205-Norman-St-North-Augusta-SC-29841/52169240_zpid/,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,3,2,Single Family,1445,3,2,Single Family,1445
5.449203761,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,https://www.zillow.com/homedetails/608-Carolina-Springs-Rd-North-Augusta-SC-29841/52169539_zpid/,3,2,Single Family,1445,2,1,Single Family,935
5.459259174,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/220-Metcalf-St-Augusta-GA-30904/14946645_zpid/,3,2,Townhouse,1395,3,2,Single Family,1300
5.481209901,https://www.zillow.com/homedetails/2029-Summer-Valley-Way-Augusta-GA-30909/81510625_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,2,Townhouse,1250,2,3,Single Family,1300
5.513358649,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,https://www.zillow.com/homedetails/4-Londonberry-Ln-Augusta-GA-30907/446915675_zpid/,2,1,Single Family,950,2,2,Townhouse,1200
5.537798103,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,https://www.zillow.com/homedetails/34-Innisbrook-Dr-Augusta-GA-30907/14938673_zpid/,2,1,Single Family,950,2,2,Townhouse,1350
5.550003262,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/1923-Fenwick-St-Augusta-GA-30904/14947382_zpid/,3,2,Townhouse,1395,3,1,Single Family,1175
5.551570708,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/4-Londonberry-Ln-Augusta-GA-30907/446915675_zpid/,2,2,Single Family,1000,2,2,Townhouse,1200
5.559556899,https://www.zillow.com/homedetails/445-Pleasant-Home-Rd-Augusta-GA-30907/14938709_zpid/,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,3,2,Townhouse,1325,2,1,Single Family,950
5.575497954,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/34-Innisbrook-Dr-Augusta-GA-30907/14938673_zpid/,2,2,Single Family,1000,2,2,Townhouse,1350
5.576923621,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/1912-Watkins-St-Augusta-GA-30904/14947376_zpid/,3,2,Townhouse,1395,3,1,Single Family,1300
5.599507993,https://www.zillow.com/homedetails/445-Pleasant-Home-Rd-Augusta-GA-30907/14938709_zpid/,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,3,2,Townhouse,1325,2,2,Single Family,1000
5.604574702,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/1014-Merry-St-Augusta-GA-30904/14951142_zpid/,3,2,Townhouse,1395,3,1,Single Family,1250
5.608792069,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,https://www.zillow.com/homedetails/2305-Greengate-Dr-2301-Augusta-GA-30907/2079858113_zpid/,2,1,Single Family,950,3,2,Townhouse,1250
5.6118725,https://www.zillow.com/homedetails/309-Lake-Ave-North-Augusta-SC-29841/2061725520_zpid/,https://www.zillow.com/homedetails/39-Tiburon-Trl-Augusta-GA-30907/14935771_zpid/,2,2,Single Family,1075,2,2,Townhouse,1225
5.622113103,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/4-Londonberry-Ln-Augusta-GA-30907/446915675_zpid/,2,2,Townhouse,1220,2,2,Townhouse,1200
5.637525802,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/1129-Merry-St-Augusta-GA-30904/14951178_zpid/,3,2,Townhouse,1395,2,1,Single Family,1050
5.64669275,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/34-Innisbrook-Dr-Augusta-GA-30907/14938673_zpid/,2,2,Townhouse,1220,2,2,Townhouse,1350
5.648904776,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/2305-Greengate-Dr-2301-Augusta-GA-30907/2079858113_zpid/,2,2,Single Family,1000,3,2,Townhouse,1250
5.659330276,https://www.zillow.com/homedetails/1129-Merry-St-Augusta-GA-30904/14951178_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,2,1,Single Family,1050,2,2,Single Family,1350
5.663543634,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,https://www.zillow.com/homedetails/2036-Ellis-St-Augusta-GA-30904/14946655_zpid/,2,2,Single Family,1350,3,2,Single Family,1300
5.667415861,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,https://www.zillow.com/homedetails/1014-Merry-St-Augusta-GA-30904/14951142_zpid/,2,2,Single Family,1350,3,1,Single Family,1250
5.667585821,https://www.zillow.com/homedetails/445-Pleasant-Home-Rd-Augusta-GA-30907/14938709_zpid/,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,3,2,Townhouse,1325,2,2,Townhouse,1220
5.669561917,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/1004-Holden-St-Augusta-GA-30904/138792385_zpid/,3,2,Townhouse,1395,2,2,Single Family,1395
5.716731413,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/2305-Greengate-Dr-2301-Augusta-GA-30907/2079858113_zpid/,2,2,Townhouse,1220,3,2,Townhouse,1250
5.727496536,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,https://www.zillow.com/homedetails/1923-Fenwick-St-Augusta-GA-30904/14947382_zpid/,2,2,Single Family,1350,3,1,Single Family,1175
5.736759935,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,https://www.zillow.com/homedetails/1004-Holden-St-Augusta-GA-30904/138792385_zpid/,2,2,Single Family,1350,2,2,Single Family,1395
5.748578046,https://www.zillow.com/homedetails/220-Metcalf-St-Augusta-GA-30904/14946645_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,3,2,Single Family,1300,2,2,Single Family,1350
5.750956128,https://www.zillow.com/homedetails/4-Londonberry-Ln-Augusta-GA-30907/446915675_zpid/,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,2,2,Townhouse,1200,2,1,Single Family,1295
5.756553543,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/1240-Holden-Dr-Augusta-GA-30904/2113440238_zpid/,3,2,Townhouse,1395,2,1,Townhouse,1195
5.760413214,https://www.zillow.com/homedetails/2032-Edgar-St-Augusta-GA-30904/14942952_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,2,1,Single Family,900,2,2,Single Family,1350
5.764722174,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,https://www.zillow.com/homedetails/1240-Holden-Dr-Augusta-GA-30904/2113440238_zpid/,2,2,Single Family,1350,2,1,Townhouse,1195
5.77008574,https://www.zillow.com/homedetails/1912-Watkins-St-Augusta-GA-30904/14947376_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,3,1,Single Family,1300,2,2,Single Family,1350
5.772543852,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,https://www.zillow.com/homedetails/34-Innisbrook-Dr-Augusta-GA-30907/14938673_zpid/,2,1,Single Family,1295,2,2,Townhouse,1350
5.772905925,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/1743-Jenkins-St-Augusta-GA-30904/14948071_zpid/,3,2,Townhouse,1395,2,1,Single Family,900
5.806745217,https://www.zillow.com/homedetails/445-Pleasant-Home-Rd-Augusta-GA-30907/14938709_zpid/,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,3,2,Townhouse,1325,2,1,Single Family,1295
5.8568537,https://www.zillow.com/homedetails/2305-Greengate-Dr-2301-Augusta-GA-30907/2079858113_zpid/,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,3,2,Townhouse,1250,2,1,Single Family,1295
5.861505299,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,2,2,Single Family,1350,2,2,Single Family,1350
5.902620329,https://www.zillow.com/homedetails/4-Londonberry-Ln-Augusta-GA-30907/446915675_zpid/,https://www.zillow.com/homedetails/309-Lake-Ave-North-Augusta-SC-29841/2061725520_zpid/,2,2,Townhouse,1200,2,2,Single Family,1075
5.906406337,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,https://www.zillow.com/homedetails/1743-Jenkins-St-Augusta-GA-30904/14948071_zpid/,2,2,Single Family,1350,2,1,Single Family,900
5.928745734,https://www.zillow.com/homedetails/309-Lake-Ave-North-Augusta-SC-29841/2061725520_zpid/,https://www.zillow.com/homedetails/34-Innisbrook-Dr-Augusta-GA-30907/14938673_zpid/,2,2,Single Family,1075,2,2,Townhouse,1350
5.940776314,https://www.zillow.com/homedetails/2209-Thicket-Ct-Augusta-GA-30907/14935427_zpid/,https://www.zillow.com/homedetails/1205-Norman-St-North-Augusta-SC-29841/52169240_zpid/,2,2,Townhouse,1050,3,2,Single Family,1445
5.941349728,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,https://www.zillow.com/homedetails/39-Tiburon-Trl-Augusta-GA-30907/14935771_zpid/,2,1,Townhouse,1295,2,2,Townhouse,1225
5.942019703,https://www.zillow.com/homedetails/445-Pleasant-Home-Rd-Augusta-GA-30907/14938709_zpid/,https://www.zillow.com/homedetails/309-Lake-Ave-North-Augusta-SC-29841/2061725520_zpid/,3,2,Townhouse,1325,2,2,Single Family,1075
5.990517123,https://www.zillow.com/homedetails/309-Lake-Ave-North-Augusta-SC-29841/2061725520_zpid/,https://www.zillow.com/homedetails/2305-Greengate-Dr-2301-Augusta-GA-30907/2079858113_zpid/,2,2,Single Family,1075,3,2,Townhouse,1250
6.045031098,https://www.zillow.com/homedetails/1205-Norman-St-North-Augusta-SC-29841/52169240_zpid/,https://www.zillow.com/homedetails/3020-Silverwood-Dr-Augusta-GA-30907/14935239_zpid/,3,2,Single Family,1445,3,2,Single Family,1500
6.229001405,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,https://www.zillow.com/homedetails/4-Londonberry-Ln-Augusta-GA-30907/446915675_zpid/,2,1,Townhouse,1295,2,2,Townhouse,1200
6.255945906,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,https://www.zillow.com/homedetails/34-Innisbrook-Dr-Augusta-GA-30907/14938673_zpid/,2,1,Townhouse,1295,2,2,Townhouse,1350
6.264876934,https://www.zillow.com/homedetails/445-Pleasant-Home-Rd-Augusta-GA-30907/14938709_zpid/,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,3,2,Townhouse,1325,2,1,Townhouse,1295
6.271048354,https://www.zillow.com/homedetails/2209-Thicket-Ct-Augusta-GA-30907/14935427_zpid/,https://www.zillow.com/homedetails/608-Carolina-Springs-Rd-North-Augusta-SC-29841/52169539_zpid/,2,2,Townhouse,1050,2,1,Single Family,935
6.300726595,https://www.zillow.com/homedetails/2209-Thicket-Ct-Augusta-GA-30907/14935427_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,2,Townhouse,1050,2,3,Single Family,1300
6.312966457,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,https://www.zillow.com/homedetails/2305-Greengate-Dr-2301-Augusta-GA-30907/2079858113_zpid/,2,1,Townhouse,1295,3,2,Townhouse,1250
6.402761264,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,3,2,Townhouse,1395,2,1,Single Family,950
6.417643399,https://www.zillow.com/homedetails/608-Carolina-Springs-Rd-North-Augusta-SC-29841/52169539_zpid/,https://www.zillow.com/homedetails/3020-Silverwood-Dr-Augusta-GA-30907/14935239_zpid/,2,1,Single Family,935,3,2,Single Family,1500
6.443925715,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,3,2,Townhouse,1395,2,2,Single Family,1000
6.510007683,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,3,2,Townhouse,1395,2,2,Townhouse,1220
6.547372591,https://www.zillow.com/homedetails/3020-Silverwood-Dr-Augusta-GA-30907/14935239_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,3,2,Single Family,1500,2,3,Single Family,1300
6.656394354,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,3,2,Townhouse,1395,2,1,Single Family,1295
6.779082798,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/309-Lake-Ave-North-Augusta-SC-29841/2061725520_zpid/,3,2,Townhouse,1395,2,2,Single Family,1075
6.845854357,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,2,1,Single Family,950,2,2,Single Family,1350
6.891961913,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,2,2,Single Family,1000,2,2,Single Family,1350
6.946211927,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,2,2,Townhouse,1220,2,2,Single Family,1350
7.098350196,https://www.zillow.com/homedetails/2806-Ferret-Ct-Augusta-GA-30907/14938062_zpid/,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,3,2,Townhouse,1395,2,1,Townhouse,1295
7.126191409,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,2,1,Single Family,1295,2,2,Single Family,1350
7.182123378,https://www.zillow.com/homedetails/309-Lake-Ave-North-Augusta-SC-29841/2061725520_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,2,2,Single Family,1075,2,2,Single Family,1350
7.196982253,https://www.zillow.com/homedetails/1205-Norman-St-North-Augusta-SC-29841/52169240_zpid/,https://www.zillow.com/homedetails/39-Tiburon-Trl-Augusta-GA-30907/14935771_zpid/,3,2,Single Family,1445,2,2,Townhouse,1225
7.233847736,https://www.zillow.com/homedetails/39-Tiburon-Trl-Augusta-GA-30907/14935771_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,2,Townhouse,1225,2,3,Single Family,1300
7.448741146,https://www.zillow.com/homedetails/608-Carolina-Springs-Rd-North-Augusta-SC-29841/52169539_zpid/,https://www.zillow.com/homedetails/39-Tiburon-Trl-Augusta-GA-30907/14935771_zpid/,2,1,Single Family,935,2,2,Townhouse,1225
7.453905457,https://www.zillow.com/homedetails/445-Pleasant-Home-Rd-Augusta-GA-30907/14938709_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,3,2,Townhouse,1325,2,3,Single Family,1300
7.465190083,https://www.zillow.com/homedetails/4-Londonberry-Ln-Augusta-GA-30907/446915675_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,2,Townhouse,1200,2,3,Single Family,1300
7.476587859,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,2,1,Townhouse,1295,2,2,Single Family,1350
7.496497764,https://www.zillow.com/homedetails/2305-Greengate-Dr-2301-Augusta-GA-30907/2079858113_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,3,2,Townhouse,1250,2,3,Single Family,1300
